"id","Title","taxon","file","author","post_date","size","size_raw","type","NonSpecimen","Date","Time","Duration","deployment","lat","lon","time_of_day","license","info_url","device","rights_holder","country","locality","sample_rate","channels"
"9022","391:1 Pholiodoptera grisecaptera(334)","Pholidoptera griseoaptera","https://bio.acousti.ca/sites/default/files/391-1_Pholiodoptera%20_grisecaptera_334_.wav","W. J. Reynolds","2013-08-22 13:45","61.23 MB","64200236","audio/x-wav","","1979-09-21","1030","363","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9022","Kudelski Nagra IV-D (-17dB at 50Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9023","391:2 Pholiodoptera grisecaptera(334b)","Pholidoptera griseoaptera","https://bio.acousti.ca/sites/default/files/391-2_Pholiodoptera%20_grisecaptera_334b_.wav","W. J. Reynolds","2013-08-22 13:45","34 MB","35654012","audio/x-wav","","1979-09-21","1030","202","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9023","Kudelski Nagra IV-D (-17dB at 50Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9024","391:3 Ephippiger ?ephippiger(335)","Ephippiger ?ephippiger","https://bio.acousti.ca/sites/default/files/391-3_Ephippiger_%3Fephippiger_335_.wav","W. J. Reynolds","2013-08-22 13:45","53.88 MB","56495084","audio/x-wav","","1979-09-26","1015","320","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9024","Kudelski Nagra IV D (-17dB at 50Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9025","391:4 Ephippiger ?ephippiger(335b)","Ephippiger ?ephippiger","https://bio.acousti.ca/sites/default/files/391-4_Ephippiger_%3Fephippiger_335b_.wav","W. J. Reynolds","2013-08-22 13:45","13.52 MB","14177900","audio/x-wav","","1979-09-26","1015","80","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9025","Kudelski Nagra IV D (-17dB at 50Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9026","391:5 Metrioptera saussuriana(336)","Metrioptera saussuriana","https://bio.acousti.ca/sites/default/files/391-5_Metrioptera_saussuriana_336_.wav","W. J. Reynolds","2013-08-22 13:45","65.25 MB","68419724","audio/x-wav","","1979-09-26","1115","387","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9026","Kudelski Nagra IV D (-17dB at 50Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9027","391:6 Metrioptera saussuriana(336b)","Metrioptera saussuriana","https://bio.acousti.ca/sites/default/files/391-6_Metrioptera_saussuriana_336b_.wav","W. J. Reynolds","2013-08-22 13:45","27.88 MB","29237756","audio/x-wav","","1979-09-26","1115","165","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9027","Kudelski Nagra IV D (-17dB at 50Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9028","391:7 Metrioptera bicolor(337)","Metrioptera bicolor","https://bio.acousti.ca/sites/default/files/391-7_Metrioptera_bicolor_337_.wav","W. J. Reynolds","2013-08-22 13:45","65.03 MB","68186876","audio/x-wav","","1979-09-27","1600","386","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9028","Kudelski Nagra IV D (-7dB at 50Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9029","391:8 Metrioptera bicolor(337b)","Metrioptera bicolor","https://bio.acousti.ca/sites/default/files/391-8_Metrioptera_bicolor_337b_.wav","W. J. Reynolds","2013-08-22 13:45","31.9 MB","33447836","audio/x-wav","","1979-09-27","1600","189","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9029","Kudelski Nagra IV D (-7dB at 50Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9030","391:9 Gomphocerus sibiricus(338)","Gomphocerus sibiricus","https://bio.acousti.ca/sites/default/files/391-9_Gomphocerus_sibiricus_338_.wav","W. J. Reynolds","2013-08-22 13:45","78.2 MB","82002524","audio/x-wav","","1979-09-26","1630","464","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9030","Kudelski Nagra IV D (-17 dB at 50 Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9031","391:10 Gomphocerus sibiricus(339)","Gomphocerus sibiricus","https://bio.acousti.ca/sites/default/files/391-10_Gomphocerus_sibiricus_339_.wav","W. J. Reynolds","2013-08-22 13:45","154.76 MB","162276284","audio/x-wav","","1979-09-26","1630","919","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9031","Kudelski Nagra IV D (-17 dB at 50 Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9032","391:11 Gomphocerus sibiricus(340)","Gomphocerus sibiricus","https://bio.acousti.ca/sites/default/files/391-11_Gomphocerus_sibiricus_340_.wav","W. J. Reynolds","2013-08-22 13:45","64.79 MB","67932860","audio/x-wav","","1979-09-26","1730","385","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9032","Kudelski Nagra IV D (-17 dB at 50 Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9033","391:12 Gomphocerus sibiricus(340b)","Gomphocerus sibiricus","https://bio.acousti.ca/sites/default/files/391-12_Gomphocerus_sibiricus_340b_.wav","W. J. Reynolds","2013-08-22 13:45","25.29 MB","26523548","audio/x-wav","","1979-09-26","1730","150","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9033","Kudelski Nagra IV D (-17 dB at 50 Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9034","392:1 Anonconotus alpinus(341)","Anonconotus alpinus","https://bio.acousti.ca/sites/default/files/392-1_Anonconotus_alpinus_341_.wav","","2013-08-22 13:45","79.51 MB","83376092","audio/x-wav","","","","472","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9034","","Natural History Museum, London","","","44100","stereo"
"9035","392:2 Anonconotus alpinus(342)","Anonconotus alpinus","https://bio.acousti.ca/sites/default/files/392-2_Anonconotus_alpinus_342_.wav","W. J. Reynolds","2013-08-22 13:45","67.72 MB","71004572","audio/x-wav","","1979-09-28","1130","402","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9035","Kudelski Nagra IV D (-17dB at 50 Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9036","392:3 Anonconotus alpinus(342b)","Anonconotus alpinus","https://bio.acousti.ca/sites/default/files/392-3_Anonconotus_alpinus_342b_.wav","W. J. Reynolds","2013-08-22 13:45","47.5 MB","49810700","audio/x-wav","","1979-09-28","1130","282","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9036","Kudelski Nagra IV D (-17dB at 50 Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9037","392:4 Decticus verrucivorus(343)","Decticus verrucivorus","https://bio.acousti.ca/sites/default/files/392-4_Decticus_verrucivorus_343_.wav","W. J. Reynolds","2013-08-22 13:45","80.44 MB","84342764","audio/x-wav","","1979-10-03","1015, 1045, 1115","478","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9037","Kudelski Nagra IV D (-17dB at 50Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9038","392:5 Decticus verrucivorus(344)","Decticus verrucivorus","https://bio.acousti.ca/sites/default/files/392-5_Decticus_verrucivorus_344_.wav","W. J. Reynolds","2013-08-22 13:45","167.71 MB","175852028","audio/x-wav","","1979-10-05","1030, 1115, 1130","996","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9038","Kudelski Nagra IV D (-17dB at 50Hz); AKG D202","Natural History Museum, London","GB","","44100","stereo"
"9039","392:6 Decticus verrucivorus(345)","Decticus verrucivorus","https://bio.acousti.ca/sites/default/files/392-6_Decticus_verrucivorus_345_.wav","W. J. Reynolds","2013-08-22 13:45","80.16 MB","84058172","audio/x-wav","","1979-10-04","1030; 1400; 1200; 1300","476","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9039","Nagra IV D (-17dB at 50Hz); Nagra III; AKG D202; AKG c61","Natural History Museum, London","GB","","44100","stereo"
"9040","392:7 Gomphocerippus rufus(346)","Gomphocerippus rufus","https://bio.acousti.ca/sites/default/files/392-7_Gomphocerippus_rufus_346_.wav","W. J. Reynolds","2013-08-22 13:45","71.15 MB","74603132","audio/x-wav","","1979-10-04","1600","422","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9040","Kudelski Nagra IV D (-17 dB at 50 Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9041","392:8 Gomphocerippus rufus(347)","Gomphocerippus rufus","https://bio.acousti.ca/sites/default/files/392-8_Gomphocerippus_rufus_347_.wav","W. J. Reynolds","2013-08-22 13:45","76.72 MB","80445500","audio/x-wav","","1979-10-05","1530","456","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9041","Kudelski Nagra IV D (-17 dB at 50 Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9042","393:1 Gomphocerippus rufus(348)","Gomphocerippus rufus","https://bio.acousti.ca/sites/default/files/393-1_Gomphocerippus_rufus_348_.wav","W. J. Reynolds","2013-08-22 13:45","129.96 MB","136277276","audio/x-wav","","1979-10-05","1700","772","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9042","Nagra IV D; Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9043","393:2 Gomphocerippus rufus(349)","Gomphocerippus rufus","https://bio.acousti.ca/sites/default/files/393-2_Gomphocerippus_rufus_349_.wav","W. J. Reynolds","2013-08-22 13:45","30.66 MB","32154236","audio/x-wav","","1979-12-05","1630","182","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9043","Kudelski Nagra IV D (-17 dB at 50 Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9044","393:3 Gomphocerippus rufus(349r2)","Gomphocerippus rufus","https://bio.acousti.ca/sites/default/files/393-3_Gomphocerippus_rufus_349r2_.wav","W. J. Reynolds","2013-08-22 13:45","43.89 MB","46021628","audio/x-wav","","1979-12-04","1500","260","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9044","Kudelski Nagra IV D (-17 dB at 50 Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9045","393:4 Gomphocerippus rufus(349r2b)","Gomphocerippus rufus","https://bio.acousti.ca/sites/default/files/393-4_Gomphocerippus_rufus_349r2b_.wav","W. J. Reynolds","2013-08-22 13:45","22.69 MB","23788172","audio/x-wav","","1979-12-04","1515","134","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9045","Kudelski Nagra IV D (-17 dB at 50 Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9046","393:5 Gomphocerippus rufus(350)","Gomphocerippus rufus","https://bio.acousti.ca/sites/default/files/393-5_Gomphocerippus_rufus_350_.wav","W. J. Reynolds","2013-08-22 13:45","50.94 MB","53409260","audio/x-wav","","1979-12-05","0945","302","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9046","Kudelski Nagra IV D (-17 dB at 50 Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9047","393:6 Gomphocerippus rufus(350b)","Gomphocerippus rufus","https://bio.acousti.ca/sites/default/files/393-6_Gomphocerippus_rufus_350b_.wav","W. J. Reynolds","2013-08-22 13:45","56.12 MB","58849436","audio/x-wav","","1979-12-05","1015","333","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9047","Kudelski Nagra IV D (-17 dB at 50 Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9048","393:7 Acheta domesticus(354)","Acheta domesticus","https://bio.acousti.ca/sites/default/files/393-7_Acheta_domesticus_354_.wav","W. J. Reynolds","2013-08-22 13:45","54.99 MB","57664028","audio/x-wav","","1980-06-11","1700","326","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9048","Kudelski Nagra IV D (-17dB at 50Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9049","393:8 Acheta domesticus(354b)","Acheta domesticus","https://bio.acousti.ca/sites/default/files/393-8_Acheta_domesticus_354b_.wav","W. J. Reynolds","2013-08-22 13:45","52.58 MB","55135628","audio/x-wav","","1980-06-11","1700","312","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9049","Kudelski Nagra IV D (-17dB at 50Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9050","393:9 Acheta domesticus(355)","Acheta domesticus","https://bio.acousti.ca/sites/default/files/393-9_Acheta_domesticus_3545_.wav","W. J. Reynolds","2013-08-22 13:45","42.66 MB","44735084","audio/x-wav","","1980-06-16","1700","253","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9050","Kudelski Nagra IV D (-17dB at 50Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9051","393:10 Acheta domesticus(355b)","Acheta domesticus","https://bio.acousti.ca/sites/default/files/393-10_Acheta_domesticus_355b_.wav","W. J. Reynolds","2013-08-22 13:45","60.73 MB","63682796","audio/x-wav","","1980-06-16","1500 - 1645","361","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9051","Kudelski Nagra IV D (-17dB at 50Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9052","393:11 Acheta domesticus(356)","Acheta domesticus","https://bio.acousti.ca/sites/default/files/393-11_Acheta_domesticus_356_.wav","W. J. Reynolds","2013-08-22 13:45","43.55 MB","45668828","audio/x-wav","","1980-06-17","1200","258","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9052","Kudelski Nagra IV D (-17dB at 50Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9053","393:12 Acheta domesticus(356b)","Acheta domesticus","https://bio.acousti.ca/sites/default/files/393-12_Acheta_domesticus_356b_.wav","W. J. Reynolds","2013-08-22 13:45","67.38 MB","70654124","audio/x-wav","","1980-06-17","1200","400","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9053","Kudelski Nagra IV D (-17dB at 50Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9054","394:1 Acheta domesticus(357)","Acheta domesticus","https://bio.acousti.ca/sites/default/files/394-1_Acheta_domesticus_357_.wav","W. J. Reynolds","2013-08-22 13:45","59.64 MB","62532668","audio/x-wav","","1980-06-18","1645","354","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9054","Kudelski Nagra IV D (-17dB at 50Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9055","394:2 Acheta domesticus(357b)","Acheta domesticus","https://bio.acousti.ca/sites/default/files/394-2_Acheta_domesticus_357b_.wav","W. J. Reynolds","2013-08-22 13:45","25.44 MB","26674076","audio/x-wav","","1980-06-18","1645","151","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9055","Kudelski Nagra IV D (-17dB at 50Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9056","394:3 Metrioptera roeselli(359)","Metrioptera roeselli","https://bio.acousti.ca/sites/default/files/394-3_Metrioptera_roeselli_359_.wav","David R. Ragge; W. J. Reynolds","2013-08-22 13:45","79.77 MB","83648924","audio/x-wav","","1980-07-29","1600","474","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9056","Kudelski Nagra IV-D (-17dB at 50Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9058","394:5 Tettigonia viridissima(360r2)","Tettigonia viridissima","https://bio.acousti.ca/sites/default/files/394-5_Tettigonia_viridissima_360r2_.wav","W. J. Reynolds","2013-08-22 13:45","29.27 MB","30691292","audio/x-wav","","1980-07-30","1700, 1730 (see Metadata Sheet)","173","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9058","Kudelski Nagra IV-D (-17dB at 50 Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9059","394:6 Tettigonia viridissima(360r2b)","Tettigonia viridissima","https://bio.acousti.ca/sites/default/files/394-6_Tettigonia_viridissima_360r2b_.wav","W. J. Reynolds","2013-08-22 13:45","38.8 MB","40687292","audio/x-wav","","1980-07-30","1700, 1730 (see Metadata Sheet)","230","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9059","Kudelski Nagra IV-D (-17dB at 50 Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9060","394:7 Tettigonia viridissima(361)","Tettigonia viridissima","https://bio.acousti.ca/sites/default/files/394-7_Tettigonia_viridissima_361_.wav","W. J. Reynolds; David R. Ragge","2013-08-22 13:45","38.97 MB","40861340","audio/x-wav","","1980-07-30","1740","231","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9060","Kudelski Nagra IV-D (-17dB at 50 Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
