"traitID","taxonID","Taxonomic name","Trait","Ontology Link","Value","Call Type","Sex","Temperature","Reference","Cascade","Annotation ID"
"2250","719","Barbitistes serricauda","Time Of Day Of Highest Acoustic Activity","https://vocab.audioblast.org/TimeOfDayOfHighestAcousticActivity","Night","Calling Call","Male","","","",""
"2251","719","Barbitistes serricauda","Echeme Sequence Duration","https://vocab.audioblast.org/EchemeSequenceDuration","3-5","Calling Call","Male","","","",""
"2252","719","Barbitistes serricauda","Echeme Sequence Interval","https://vocab.audioblast.org/EchemeSequenceInterval",">4","Calling Call","Male","","","",""
"2253","719","Barbitistes serricauda","Echemes Per Echeme Sequence","https://vocab.audioblast.org/EchemesPerEchemeSequence","3-5","Calling Call","Male","","","",""
"2254","719","Barbitistes serricauda","Syllables per Echeme","https://vocab.audioblast.org/SyllablesPerEcheme","1-4","Calling Call","Male","","","",""
"2255","719","Barbitistes serricauda","Echeme Interval","https://vocab.audioblast.org/EchemeInterval","0.4-0.8","Calling Call","Male","","","",""
"2256","719","Barbitistes serricauda","Syllable Interval","https://vocab.audioblast.org/SyllableInterval","0.06-0.12","Calling Call","Male","","","",""
"2257","719","Barbitistes serricauda","Syllable Duration (in Echeme)","https://vocab.audioblast.org/SyllableDurationInEcheme","0.006-0.01","Calling Call","Male","","","",""
"2258","719","Barbitistes serricauda","Sound Production Method","https://vocab.audioblast.org/SoundProductionMethod","Elytral Stridulation (Closing hemisyllable only)","Calling Call","Male","","","",""
"2261","718","Barbitistes obtusus","Echeme Sequence Duration","https://vocab.audioblast.org/EchemeSequenceDuration","1-2","Calling Call","Male","","","",""
"2262","718","Barbitistes obtusus","Syllables per Echeme","https://vocab.audioblast.org/SyllablesPerEcheme","5-6","Calling Call","Male","","","",""
"2263","718","Barbitistes obtusus","Echeme Interval","https://vocab.audioblast.org/EchemeInterval","0.140-0.270","Calling Call","Male","","","",""
"2264","718","Barbitistes obtusus","Syllable Interval","https://vocab.audioblast.org/SyllableInterval","0.025-0.120","Calling Call","Male","","","",""
"2265","718","Barbitistes obtusus","Sound Production Method","https://vocab.audioblast.org/SoundProductionMethod","Elytral Stridualtion (Closing hemisyllable only)","Calling Call","Male","","","",""
"2266","718","Barbitistes obtusus","Syllable Duration (in Echeme)","https://vocab.audioblast.org/SyllableDurationInEcheme","0.006-0.013","Calling Call","Male","","","",""
"2303","574","Tettigoniidae","Sound Production Method","https://vocab.audioblast.org/SoundProductionMethod","Elytral Stridulation","","Male","","","1",""
"2320","76","Chorthippus Glyptobothrus biguttulus","Call Participants","https://vocab.audioblast.org/CallParticipants","Male-Female Duet","","","","","0",""
"3814","558","Romaleinae","Sound Production Method","https://vocab.audioblast.org/SoundProductionMethod","Alary-elytral Stridulation","","","","","1",""
"3815","556","Gomphocerinae","Sound Production Method","https://vocab.audioblast.org/SoundProductionMethod","Elytro-femoral Stridulation","","","","","1",""
"3816","559","Oedipodinae","Sound Production Method","https://vocab.audioblast.org/SoundProductionMethod","Elytro-femoral Stridulation","","","","","1",""
"3817","1863","Acridinae","Sound Production Method","https://vocab.audioblast.org/SoundProductionMethod","None","","","","","1",""
"4840","1947","Tetrigidae","Hearing Organ","https://vocab.audioblast.org/HearingOrgan","None (no tympanal organs)","","","","","1",""
"4841","1947","Tetrigidae","Sound Production Method","https://vocab.audioblast.org/SoundProductionMethod","No stridulatory apparatus","","","","","1",""
"4974","1954","Tetrix undulata","Alternative Mate Attraction Method","https://vocab.audioblast.org/AlternateMateAttractionMethod","Visual","","","","","0",""
"5153","2647","Mohavacris timberlakei","Sound Production Method","https://vocab.audioblast.org/SoundProductionMethod","Abdomino-femoral Stridulation","","Male","","","0",""
"5499","2651","Chimarocephala pacifica pacifica","Sound Production Method","https://vocab.audioblast.org/SoundProductionMethod","Ventral Femur","Agression Call Intraspecific","Male","","","0",""
"5500","2651","Chimarocephala pacifica pacifica","Sound Propagation Medium","https://vocab.audioblast.org/SoundPropagationMedium","Substrate","Agression Call Intraspecific","Male","","","0",""
"5501","2651","Chimarocephala pacifica pacifica","Sound Production Method","https://vocab.audioblast.org/SoundProductionMethod","Elytro-femoral Stridulation","Agression Call Intraspecific","Male","","","0",""
"5502","2651","Chimarocephala pacifica pacifica","Sound Propagation Medium","https://vocab.audioblast.org/SoundPropagationMedium","Air","Agression Call Intraspecific","Male","","","0",""
"5503","2651","Chimarocephala pacifica pacifica","Sound Production Method","https://vocab.audioblast.org/SoundProductionMethod","Elytro-femoral Stridulation","Courtship Song","Male","","","0",""
"5504","2651","Chimarocephala pacifica pacifica","Sound Propagation Medium","https://vocab.audioblast.org/SoundPropagationMedium","Air","Courtship Song","Male","","","0",""
"5505","2651","Chimarocephala pacifica pacifica","Echeme Duration","https://vocab.audioblast.org/EchemeDuration","0.2-0.8","Courtship Song","Male","","","0",""
"5506","2651","Chimarocephala pacifica pacifica","Syllables per Echeme","https://vocab.audioblast.org/SyllablesPerEcheme","6-15","Courtship Song","Male","","","0",""
"5507","2651","Chimarocephala pacifica pacifica","Song (Presence)","","Absent","Calling Song","Male","","","0",""
"5508","2651","Chimarocephala pacifica pacifica","Alternative Mate Attraction Method","https://vocab.audioblast.org/AlternateMateAttractionMethod","Waving","","Male; Female","","","0",""
"5509","2651","Chimarocephala pacifica pacifica","Sound Production Method","https://vocab.audioblast.org/SoundProductionMethod","Crepitation","Flight","Male","","","0",""
"5530","559","Oedipodinae","Song (Presence)","","Absent","Calling Call","Male","","","1",""
"5557","360","Stethophyma grossum","Song (Presence)","","Present","Calling Call","Male","","","0",""
"5625","1970","Mecostethus parapleurus","Sound Production Method","https://vocab.audioblast.org/SoundProductionMethod","Hind leg drumming","Drumming","","","","0",""
"5626","1970","Mecostethus parapleurus","Sound Propagation Medium","https://vocab.audioblast.org/SoundPropagationMedium","Substrate","Drumming","Male","","","0",""
"5918","2656","Bullacris membracioides","Call Participants","https://vocab.audioblast.org/CallParticipants","Male-Female Duet","Calling Call","","","","0",""
"5919","2656","Bullacris membracioides","Mate Location Method","https://vocab.audioblast.org/MateLocationMethod","Phonotaxis","Calling Call","Male","","","0",""
"5920","2656","Bullacris membracioides","Time Of Day Of Call","https://vocab.audioblast.org/TimeOfDayOfCall","2200-Dawn","Calling Call","Male","","","0",""
"5921","2656","Bullacris membracioides","Response Interval","","0.720-0.860","Calling Call","Female","","","0",""
"5922","2656","Bullacris membracioides","Syllables per Echeme","https://vocab.audioblast.org/SyllablesPerEcheme","6","Calling Call","Male","","","0",""
"5923","2656","Bullacris membracioides","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","1.7","Calling Call","Male","","","0",""
"5924","2656","Bullacris membracioides","First Harmonic Attenuation","https://vocab.audioblast.org/FirstHarmonicAttenuation","-20","Calling Call","Male","","","0",""
"5925","2656","Bullacris membracioides","First Harmonic Frequency (kHz)","https://vocab.audioblast.org/FirstHarmonicFrequency","3.4","Calling Call","Male","","","0",""
"5926","2656","Bullacris membracioides","Second Harmonic Attenuation (dB)","https://vocab.audioblast.org/SecondHarmonicAttenuation","-30","Calling Call","Male","","","0",""
"5927","2656","Bullacris membracioides","Second Harmonic Frequency","https://vocab.audioblast.org/SecondHarmonicFrequency","5.1","Calling Call","Male","","","0",""
"5928","2656","Bullacris membracioides","Frequency (kHz)","https://vocab.audioblast.org/Frequency","3-11","Response Call","Female","","","0",""
"5929","2656","Bullacris membracioides","Frequency Spectrum Peak Energy (kHz)","http://vocab.acousti.ca/bioacoustica#FrequencySpectrumPeakEnergy","5-7","Response Call","Female","","","0",""
"5930","2656","Bullacris membracioides","Syllables per Echeme","https://vocab.audioblast.org/SyllablesPerEcheme","1-8","Response Call","Female","","","0",""
"5931","2656","Bullacris membracioides","Syllable Duration (in Echeme)","https://vocab.audioblast.org/SyllableDurationInEcheme","0.130-0.175","Response Call","Female","","","0",""
"5932","2656","Bullacris membracioides","Sound Production Method","https://vocab.audioblast.org/SoundProductionMethod","Abdomino-femoral Stridulation","Calling Call","Male","","","0",""
"5933","2656","Bullacris membracioides","Sound Production Method","https://vocab.audioblast.org/SoundProductionMethod","Abdomino-hindwing Stridulation","Response Call","Female","","","0",""
"5934","2656","Bullacris membracioides","Sound Propagation Medium","https://vocab.audioblast.org/SoundPropagationMedium","Air","","Male; Female","","","0",""
"5935","2656","Bullacris membracioides","Sound Propagation Distance (m)","https://vocab.audioblast.org/SoundPropagationDistance","1500-1900","Calling Call","Male","","","0",""
"5936","2656","Bullacris membracioides","Sound Propagation Distance (m)","https://vocab.audioblast.org/SoundPropagationDistance","50","Response Call","Female","","","0",""
"5937","574","Tettigoniidae","Hearing Organ Location","https://vocab.audioblast.org/HearingOrganLocation","Foreleg Tibia","","","","","1",""
"5938","2665","Neoconocephalus robustus","Pulse pattern","","Single","Calling Call","Male","","","0",""
"5939","2665","Neoconocephalus robustus","Song Structure","https://vocab.audioblast.org/SongStructure","Continuous","Calling Call","Male","","","0",""
"5940","2665","Neoconocephalus robustus","Pulse rate (Hz)","","198","Calling Call","Male","","","0",""
"5941","2665","Neoconocephalus robustus","Centre Frequency (kHz)","https://vocab.audioblast.org/CentreFrequency","7","Calling Call","Male","","","0",""
"5942","2666","Neoconocephalus bivocatus","Pulse pattern","","Double","Calling Call","Male","","","0",""
"5943","2666","Neoconocephalus bivocatus","Song Structure","https://vocab.audioblast.org/SongStructure","Continuous","Calling Call","Male","","","0",""
"5944","2666","Neoconocephalus bivocatus","Pulse rate (Hz)","","155","Calling Call","Male","","","0",""
"5945","2666","Neoconocephalus bivocatus","Centre Frequency (kHz)","https://vocab.audioblast.org/CentreFrequency","10.1","Calling Call","Male","","","0",""
"5946","2667","Neoconocephalus exiliscanorus","Pulse pattern","","SIngle","Calling Call","Male","","","0",""
"5947","2667","Neoconocephalus exiliscanorus","Song Structure","https://vocab.audioblast.org/SongStructure","Discontinuous","Calling Call","Male","","","0",""
"5948","2667","Neoconocephalus exiliscanorus","Pulse rate (Hz)","","83","Calling Call","Male","","","0",""
"5949","2667","Neoconocephalus exiliscanorus","Centre Frequency (kHz)","https://vocab.audioblast.org/CentreFrequency","11.1","Calling Call","Male","","","0",""
"5950","2668","Neoconocephalus nebrascensis","Pulse pattern","","Single","Calling Call","Male","","","0",""
"5951","2668","Neoconocephalus nebrascensis","Song Structure","https://vocab.audioblast.org/SongStructure","Discontinuous","Calling Call","Male","","","0",""
"5952","2668","Neoconocephalus nebrascensis","Pulse rate (Hz)","","165","Calling Call","Male","","","0",""
"5953","2668","Neoconocephalus nebrascensis","Centre Frequency (kHz)","https://vocab.audioblast.org/CentreFrequency","10.4","Calling Call","Male","","","0",""
"5954","2568","Neoconocephalus ensiger","Pulse pattern","","Single","Calling Call","Male","","","0",""
"5955","2568","Neoconocephalus ensiger","Song Structure","https://vocab.audioblast.org/SongStructure","Discontinuous","Calling Call","Male","","","0",""
"5956","2568","Neoconocephalus ensiger","Pulse rate (Hz)","","12-14","Calling Call","Male","","","0",""
"5957","2568","Neoconocephalus ensiger","Centre Frequency (kHz)","https://vocab.audioblast.org/CentreFrequency","14.5","Calling Call","Male","","","0",""
"5958","774","Neoconocephalus triops","Pulse pattern","","Double","Calling Call","Male","","","0",""
"5959","774","Neoconocephalus triops","Song Structure","https://vocab.audioblast.org/SongStructure","Discontinuous","Calling Call (Summer Generation)","Male","","","0",""
"5960","774","Neoconocephalus triops","Song Structure","https://vocab.audioblast.org/SongStructure","Continuous","Calling Call (Winter Generation)","Male","","","0",""
"5961","774","Neoconocephalus triops","Pulse rate (Hz)","","89","Calling Call (Summer Generation)","Male","","","0",""
"5962","774","Neoconocephalus triops","Pulse rate (Hz)","","114","Calling Call (Winter Generation)","Male","","","0",""
"5963","774","Neoconocephalus triops","Centre Frequency (kHz)","https://vocab.audioblast.org/CentreFrequency","9.9","Calling Call","Male","","","0",""
"5964","2669","Neoconocephalus retusus","Pulse pattern","","Double","Calling Call","Male","","","0",""
"5965","2669","Neoconocephalus retusus","Song Structure","https://vocab.audioblast.org/SongStructure","Continuous","Calling Call","Male","","","0",""
"5966","2669","Neoconocephalus retusus","Pulse rate (Hz)","","170","Calling Call","Male","","","0",""
"5967","2669","Neoconocephalus retusus","Centre Frequency (kHz)","https://vocab.audioblast.org/CentreFrequency","14.8","Calling Call","Male","","","0",""
"5968","2670","Neoconocephalus palustris","Pulse pattern","","Single","Calling Call","Male","","","0",""
"5969","2670","Neoconocephalus palustris","Song Structure","https://vocab.audioblast.org/SongStructure","Continuous","Calling Call","Male","","","0",""
"5970","2670","Neoconocephalus palustris","Pulse rate (Hz)","","225","Calling Call","Male","","","0",""
"5971","2670","Neoconocephalus palustris","Centre Frequency (kHz)","https://vocab.audioblast.org/CentreFrequency","15.0","Calling Call","Male","","","0",""
"5972","771","Neoconocephalus affinis","Pulse pattern","","Double","Calling Call","Male","","","0",""
"5973","771","Neoconocephalus affinis","Song Structure","https://vocab.audioblast.org/SongStructure","Continuous","Calling Call","Male","","","0",""
"5974","771","Neoconocephalus affinis","Pulse rate (Hz)","","11.7","Calling Call","Male","","","0",""
"5975","771","Neoconocephalus affinis","Centre Frequency (kHz)","https://vocab.audioblast.org/CentreFrequency","12.8","Calling Call","Male","","","0",""
